Date,Ticker,Stage,Action,Close,Stop,Risk_Pct,RS20d,ADX,DI_Plus,DI_Minus,Trending,VolSpike,AvgVol,ExtCount,Notes
2026-05-10,CWST,Extension,HOLD,86.76,81.99,5.5,-15.2,22.3,31.7,20.5,True,False,809923,1,Extension #1: +5.8% above 10 EMA
2026-05-10,EMBJ,Downtrend,CASH,63.93,,0.0,-15.2,15.2,27.7,29.3,False,False,1264315,0,Price below 20 EMA — avoid new longs
2026-05-10,EPRT,Downtrend,CASH,31.18,,0.0,-15.2,24.0,16.1,27.2,False,False,2210223,0,Price below 20 EMA — avoid new longs
2026-05-10,ADC,Downtrend,CASH,75.95,,0.0,-15.3,22.7,12.9,24.4,False,False,1001767,0,Price below 20 EMA — avoid new longs
2026-05-10,STOK,Downtrend,CASH,32.96,,0.0,-15.3,11.8,18.3,21.4,False,False,498112,0,Price below 20 EMA — avoid new longs
2026-05-10,TXG,Downtrend,CASH,22.01,,0.0,-15.3,17.1,23.1,27.1,False,False,2490523,0,Price below 20 EMA — avoid new longs
2026-05-10,ARX,Downtrend,CASH,13.22,,0.0,-15.4,20.5,21.5,25.5,False,False,1221131,0,Price below 20 EMA — avoid new longs
2026-05-10,HUBS,Extension,HOLD,246.08,231.44,6.0,-15.4,16.2,31.4,21.0,True,False,1564843,1,Extension #1: +6.3% above 10 EMA
2026-05-10,NATL,Downtrend,CASH,44.03,,0.0,-15.4,12.3,17.4,20.7,False,False,791938,0,Price below 20 EMA — avoid new longs
2026-05-10,NMZ,Downtrend,CASH,10.2,,0.0,-15.5,18.8,21.6,25.4,False,False,498491,0,Price below 20 EMA — avoid new longs
2026-05-10,BLMN,Downtrend,CASH,5.76,,0.0,-15.6,17.5,14.5,28.6,False,False,2016740,0,Price below 20 EMA — avoid new longs
2026-05-10,YPF,In Base,WATCH,43.97,41.08,6.6,-15.6,18.8,27.7,21.7,True,False,1901297,0,Consolidating above EMAs — base day 9 of potential pattern
2026-05-10,ACAD,In Base,WATCH,22.35,21.64,3.2,-15.7,9.2,22.3,24.1,False,False,1694360,0,Consolidating above EMAs — base day 8 of potential pattern
2026-05-10,CGEM,Extension,HOLD,14.94,13.99,6.4,-15.7,15.8,32.4,19.9,True,False,726669,1,Extension #1: +6.8% above 10 EMA
2026-05-10,CPA,Downtrend,CASH,113.61,,0.0,-15.7,14.7,20.6,29.6,False,False,452128,0,Price below 20 EMA — avoid new longs
2026-05-10,NTLA,Downtrend,CASH,13.31,,0.0,-15.7,15.6,22.3,22.5,False,False,6622951,0,Price below 20 EMA — avoid new longs
2026-05-10,MUR,In Base,WATCH,41.67,38.02,8.8,-15.8,17.9,31.5,18.0,True,False,1785047,0,Consolidating above EMAs — base day 8 of potential pattern
2026-05-10,TALO,In Base,WATCH,15.91,14.59,8.3,-15.8,17.4,29.8,22.4,True,False,1705360,1,Consolidating above EMAs — base day 8 of potential pattern
2026-05-10,YUMC,Downtrend,CASH,48.39,,0.0,-15.8,22.3,24.1,27.2,False,False,1220143,0,Price below 20 EMA — avoid new longs
2026-05-10,AVTX,Extension,HOLD,16.26,14.27,12.2,-15.9,13.5,25.8,16.3,False,False,726377,1,Extension #1: +14.0% above 10 EMA
2026-05-10,NU,Downtrend,CASH,14.25,,0.0,-15.9,14.3,20.6,27.6,False,False,34835122,0,Price below 20 EMA — avoid new longs
2026-05-10,IBN,Downtrend,CASH,26.02,,0.0,-16.0,34.8,15.3,49.2,False,False,6780075,0,Price below 20 EMA — avoid new longs
2026-05-10,XP,Downtrend,CASH,18.9,,0.0,-16.0,12.2,20.9,28.1,False,False,4365828,0,Price below 20 EMA — avoid new longs
2026-05-10,ALC,Downtrend,CASH,74.45,,0.0,-16.1,20.6,19.0,32.3,False,False,1471272,0,Price below 20 EMA — avoid new longs
2026-05-10,HMY,Downtrend,CASH,15.58,,0.0,-16.1,14.0,26.3,31.7,False,False,5031256,0,Price below 20 EMA — avoid new longs
2026-05-10,CUK,Downtrend,CASH,25.78,,0.0,-16.2,17.2,22.7,31.8,False,True,3307298,0,Price below 20 EMA — avoid new longs
2026-05-10,LE,Downtrend,CASH,10.86,,0.0,-16.2,20.4,16.5,25.6,False,False,317696,0,Price below 20 EMA — avoid new longs
2026-05-10,PBF,Extension,HOLD,46.19,43.03,6.8,-16.2,15.2,25.7,21.4,True,False,3083517,1,Extension #1: +7.3% above 10 EMA
2026-05-10,ASND,Downtrend,CASH,225.28,,0.0,-16.4,13.9,26.1,25.3,False,False,800804,0,Price below 20 EMA — avoid new longs
2026-05-10,SYY,Downtrend,CASH,72.84,,0.0,-16.4,29.3,18.0,33.9,False,False,5070497,0,Price below 20 EMA — avoid new longs
2026-05-10,GE,Downtrend,CASH,286.68,,0.0,-16.5,27.8,15.3,28.5,False,False,6367028,0,Price below 20 EMA — avoid new longs
2026-05-10,MWA,Downtrend,CASH,27.55,,0.0,-16.5,17.3,18.5,25.8,False,False,1269727,0,Price below 20 EMA — avoid new longs
2026-05-10,SATL,Extension,HOLD,7.0,6.66,4.9,-16.5,38.2,30.1,13.4,True,False,9324726,1,Extension #1: +5.1% above 10 EMA
2026-05-10,SCHW,Downtrend,CASH,92.4,,0.0,-16.5,19.2,20.7,25.6,False,False,10962183,0,Price below 20 EMA — avoid new longs
2026-05-10,CCL,Downtrend,CASH,25.77,,0.0,-16.6,17.5,22.5,31.6,False,True,26817272,0,Price below 20 EMA — avoid new longs
2026-05-10,DPRO,Downtrend,CASH,5.11,,0.0,-16.6,13.7,18.8,26.1,False,False,1499981,0,Price below 20 EMA — avoid new longs
2026-05-10,GPC,Downtrend,CASH,104.29,,0.0,-16.6,16.4,20.6,23.3,False,False,1669576,0,Price below 20 EMA — avoid new longs
2026-05-10,MSI,Downtrend,CASH,438.0,,0.0,-16.6,25.5,14.6,22.0,False,False,758299,0,Price below 20 EMA — avoid new longs
2026-05-10,QXO,Downtrend,CASH,18.87,,0.0,-16.6,23.8,17.9,33.4,False,False,16306698,0,Price below 20 EMA — avoid new longs
2026-05-10,WGO,Downtrend,CASH,30.95,,0.0,-16.6,17.6,19.6,23.3,False,False,590038,0,Price below 20 EMA — avoid new longs
2026-05-10,UMAC,Downtrend,CASH,13.59,,0.0,-16.7,13.0,15.9,22.4,False,False,3887052,0,Price below 20 EMA — avoid new longs
2026-05-10,WW,Extension,HOLD,11.9,10.58,11.1,-16.7,27.4,25.4,22.0,True,False,380315,1,Extension #1: +12.4% above 10 EMA
2026-05-10,AMTB,Downtrend,CASH,23.0,,0.0,-16.8,26.2,14.8,21.8,False,False,277676,0,Price below 20 EMA — avoid new longs
2026-05-10,ARQT,Downtrend,CASH,23.42,,0.0,-16.8,12.5,22.5,23.2,False,False,1008369,0,Price below 20 EMA — avoid new longs
2026-05-10,BCH,Downtrend,CASH,36.51,,0.0,-16.8,15.0,19.6,31.1,False,False,492859,0,Price below 20 EMA — avoid new longs
2026-05-10,EXPO,Downtrend,CASH,65.94,,0.0,-16.8,12.6,15.0,19.8,False,False,440650,0,Price below 20 EMA — avoid new longs
2026-05-10,LYB,Extension,HOLD,77.76,73.81,5.1,-16.9,16.4,31.2,23.2,True,False,6609587,1,Extension #1: +5.3% above 10 EMA
2026-05-10,TRU,Downtrend,CASH,68.24,,0.0,-16.9,15.0,16.3,26.1,False,False,2149076,0,Price below 20 EMA — avoid new longs
2026-05-10,HHH,Downtrend,CASH,63.33,,0.0,-17.0,15.7,21.8,24.4,False,False,403800,0,Price below 20 EMA — avoid new longs
2026-05-10,MMM,Downtrend,CASH,142.82,,0.0,-17.0,17.1,15.0,23.6,False,False,3571596,0,Price below 20 EMA — avoid new longs
2026-05-10,EA,Downtrend,CASH,201.57,,0.0,-17.1,13.7,17.6,19.6,False,False,1486841,0,Price below 20 EMA — avoid new longs
2026-05-10,LOAR,Downtrend,CASH,57.72,,0.0,-17.1,22.3,19.3,28.6,False,False,845540,0,Price below 20 EMA — avoid new longs
2026-05-10,CTAS,Downtrend,CASH,169.25,,0.0,-17.2,14.1,16.0,27.1,False,False,1872478,0,Price below 20 EMA — avoid new longs
2026-05-10,TEL,Downtrend,CASH,206.94,,0.0,-17.2,23.1,20.1,32.0,False,False,2555599,0,Price below 20 EMA — avoid new longs
2026-05-10,BSBR,Downtrend,CASH,5.85,,0.0,-17.3,12.6,23.9,30.2,False,False,820489,0,Price below 20 EMA — avoid new longs
2026-05-10,IFF,Downtrend,CASH,70.77,,0.0,-17.3,13.0,22.1,26.8,False,False,1375821,0,Price below 20 EMA — avoid new longs
2026-05-10,SW,Downtrend,CASH,39.51,,0.0,-17.3,24.3,15.2,32.2,False,False,5004243,0,Price below 20 EMA — avoid new longs
2026-05-10,UNF,Downtrend,CASH,252.3,,0.0,-17.3,16.2,13.8,26.6,False,False,200439,0,Price below 20 EMA — avoid new longs
2026-05-10,VNT,Downtrend,CASH,34.91,,0.0,-17.3,23.1,13.2,26.3,False,False,936861,0,Price below 20 EMA — avoid new longs
2026-05-10,TPR,Downtrend,CASH,141.39,,0.0,-17.4,12.6,19.1,25.7,False,False,1555653,0,Price below 20 EMA — avoid new longs
2026-05-10,BBW,Downtrend,CASH,36.64,,0.0,-17.5,25.8,13.8,27.9,False,False,332240,0,Price below 20 EMA — avoid new longs
2026-05-10,EHAB,Downtrend,CASH,13.74,,0.0,-17.5,29.0,28.4,20.9,True,False,728847,0,Price below 20 EMA — avoid new longs
2026-05-10,ELS,Downtrend,CASH,62.5,,0.0,-17.5,18.1,16.3,21.0,False,False,1251944,0,Price below 20 EMA — avoid new longs
2026-05-10,EVMN,Downtrend,CASH,24.16,,0.0,-17.5,15.2,14.8,21.7,False,True,293492,0,Price below 20 EMA — avoid new longs
2026-05-10,HYMC,Downtrend,CASH,35.37,,0.0,-17.5,14.1,20.2,27.3,False,False,1932607,0,Price below 20 EMA — avoid new longs
2026-05-10,JMIA,Downtrend,CASH,6.72,,0.0,-17.6,17.3,19.5,26.6,False,False,2342839,0,Price below 20 EMA — avoid new longs
2026-05-10,PEN,Downtrend,CASH,323.86,,0.0,-17.6,23.0,15.8,31.7,False,False,480579,0,Price below 20 EMA — avoid new longs
2026-05-10,THC,Downtrend,CASH,186.91,,0.0,-17.6,36.3,14.2,30.6,False,False,1409555,0,Price below 20 EMA — avoid new longs
2026-05-10,AIR,Downtrend,CASH,111.9,,0.0,-17.7,17.6,20.2,25.0,False,False,358432,0,Price below 20 EMA — avoid new longs
2026-05-10,ULTA,Downtrend,CASH,532.53,,0.0,-17.7,25.1,17.2,29.4,False,False,644353,0,Price below 20 EMA — avoid new longs
2026-05-10,SUI,Downtrend,CASH,125.27,,0.0,-17.8,25.8,8.2,26.3,False,False,703101,0,Price below 20 EMA — avoid new longs
2026-05-10,TCMD,Downtrend,CASH,24.05,,0.0,-17.9,17.1,22.4,21.5,True,True,307735,0,Price below 20 EMA — avoid new longs
2026-05-10,VIPS,Downtrend,CASH,14.12,,0.0,-17.9,10.8,21.4,24.8,False,False,1590207,0,Price below 20 EMA — avoid new longs
2026-05-10,FND,Downtrend,CASH,48.3,,0.0,-18.0,15.2,19.9,22.0,False,True,2720213,0,Price below 20 EMA — avoid new longs
2026-05-10,NKE,Downtrend,CASH,43.06,,0.0,-18.0,36.8,13.9,34.3,False,False,22184118,0,Price below 20 EMA — avoid new longs
2026-05-10,NUVL,Downtrend,CASH,101.47,,0.0,-18.0,13.0,18.8,19.4,False,False,538205,0,Price below 20 EMA — avoid new longs
2026-05-10,GGN,Downtrend,CASH,5.26,,0.0,-18.1,18.8,18.3,30.6,False,False,387651,0,Price below 20 EMA — avoid new longs
2026-05-10,VRTX,Downtrend,CASH,424.36,,0.0,-18.1,25.7,11.4,30.7,False,True,1085915,0,Price below 20 EMA — avoid new longs
2026-05-10,XRAY,Downtrend,CASH,11.37,,0.0,-18.1,12.4,14.7,26.6,False,True,3575983,0,Price below 20 EMA — avoid new longs
2026-05-10,NMR,Downtrend,CASH,7.89,,0.0,-18.2,17.7,27.2,38.0,False,False,1722450,0,Price below 20 EMA — avoid new longs
2026-05-10,IDXX,Downtrend,CASH,562.97,,0.0,-18.3,23.2,20.0,22.6,False,False,516455,0,Price below 20 EMA — avoid new longs
2026-05-10,NUS,Downtrend,CASH,7.33,,0.0,-18.3,19.9,15.7,23.9,False,False,376273,0,Price below 20 EMA — avoid new longs
2026-05-10,TAL,Downtrend,CASH,11.0,,0.0,-18.3,14.6,22.0,26.8,False,False,3941182,0,Price below 20 EMA — avoid new longs
2026-05-10,HOMB,Downtrend,CASH,26.7,,0.0,-18.4,19.8,15.1,23.7,False,False,1589472,0,Price below 20 EMA — avoid new longs
2026-05-10,RWT,Downtrend,CASH,5.57,,0.0,-18.4,12.0,18.0,21.4,False,False,1257193,0,Price below 20 EMA — avoid new longs
2026-05-10,ORI,Downtrend,CASH,39.25,,0.0,-18.5,19.3,15.6,26.3,False,False,1421363,0,Price below 20 EMA — avoid new longs
2026-05-10,RACE,Downtrend,CASH,325.44,,0.0,-18.5,12.7,25.5,39.4,False,True,555319,0,Price below 20 EMA — avoid new longs
2026-05-10,SR,Downtrend,CASH,89.81,,0.0,-18.5,10.6,15.9,18.2,False,False,300845,0,Price below 20 EMA — avoid new longs
2026-05-10,SUPN,Downtrend,CASH,49.19,,0.0,-18.5,11.2,21.5,22.4,False,True,587151,0,Price below 20 EMA — avoid new longs
2026-05-10,TGLS,Downtrend,CASH,42.53,,0.0,-18.5,19.0,14.7,25.5,False,False,303195,0,Price below 20 EMA — avoid new longs
2026-05-10,THO,Downtrend,CASH,75.24,,0.0,-18.5,14.5,21.7,26.1,False,False,637636,0,Price below 20 EMA — avoid new longs
2026-05-10,PHG,Downtrend,CASH,26.45,,0.0,-18.6,23.5,21.5,42.3,False,False,1003799,0,Price below 20 EMA — avoid new longs
2026-05-10,WSBC,Downtrend,CASH,34.13,,0.0,-18.6,18.7,18.4,26.4,False,False,668804,0,Price below 20 EMA — avoid new longs
2026-05-10,CBAN,Downtrend,CASH,19.68,,0.0,-18.7,24.5,17.6,25.4,False,False,333923,0,Price below 20 EMA — avoid new longs
2026-05-10,FAST,Downtrend,CASH,44.33,,0.0,-18.7,13.8,20.9,27.0,False,False,6879782,0,Price below 20 EMA — avoid new longs
2026-05-10,FOUR,Reversal Extension,WATCH,40.97,,0.0,-18.8,12.3,20.0,29.6,False,True,1548002,0,Price 8.5% below 10 EMA — capitulation zone
2026-05-10,CAAP,Downtrend,CASH,24.78,,0.0,-18.9,19.3,13.2,21.1,False,False,260972,0,Price below 20 EMA — avoid new longs
2026-05-10,DECK,Downtrend,CASH,98.54,,0.0,-18.9,22.6,16.9,30.9,False,False,1564264,0,Price below 20 EMA — avoid new longs
2026-05-10,HLNE,Downtrend,CASH,92.41,,0.0,-18.9,18.7,21.5,25.0,False,False,901361,0,Price below 20 EMA — avoid new longs
2026-05-10,ISPC,Extension,HOLD,5.93,5.31,10.4,-18.9,19.3,37.6,20.1,True,False,1754596,1,Extension #1: +11.6% above 10 EMA
2026-05-10,NEOG,Downtrend,CASH,9.27,,0.0,-18.9,12.6,18.8,20.4,False,False,2694111,0,Price below 20 EMA — avoid new longs
2026-05-10,ATR,Downtrend,CASH,122.03,,0.0,-19.0,26.9,16.6,32.3,False,False,423925,0,Price below 20 EMA — avoid new longs
2026-05-10,OTIS,Downtrend,CASH,75.62,,0.0,-19.0,23.2,13.7,24.5,False,False,3353239,0,Price below 20 EMA — avoid new longs
2026-05-10,SCCO,Downtrend,CASH,171.03,,0.0,-19.0,18.8,19.1,30.0,False,False,1326820,0,Price below 20 EMA — avoid new longs
2026-05-10,SONY,Downtrend,CASH,20.12,,0.0,-19.0,19.8,21.4,31.6,False,True,4834896,0,Price below 20 EMA — avoid new longs
2026-05-10,STE,Downtrend,CASH,212.97,,0.0,-19.0,29.8,10.3,27.0,False,False,586197,0,Price below 20 EMA — avoid new longs
2026-05-10,TXRH,Downtrend,CASH,158.03,,0.0,-19.0,25.4,16.1,32.6,False,False,988858,0,Price below 20 EMA — avoid new longs
2026-05-10,HDB,Downtrend,CASH,24.83,,0.0,-19.1,22.1,24.7,39.7,False,False,7402442,0,Price below 20 EMA — avoid new longs
2026-05-10,BFAM,Downtrend,CASH,81.57,,0.0,-19.2,13.9,17.5,24.0,False,True,624433,0,Price below 20 EMA — avoid new longs
2026-05-10,XPOF,Downtrend,CASH,6.52,,0.0,-19.2,15.0,19.9,21.9,False,False,375217,0,Price below 20 EMA — avoid new longs
2026-05-10,ECL,Downtrend,CASH,257.65,,0.0,-19.3,29.0,9.8,26.5,False,False,1276948,0,Price below 20 EMA — avoid new longs
2026-05-10,HD,Downtrend,CASH,315.42,,0.0,-19.3,24.3,14.4,32.7,False,False,3550388,0,Price below 20 EMA — avoid new longs
2026-05-10,OLMA,Downtrend,CASH,14.64,,0.0,-19.3,15.2,20.9,23.1,False,False,796769,0,Price below 20 EMA — avoid new longs
2026-05-10,SRRK,Downtrend,CASH,47.13,,0.0,-19.3,13.3,20.1,16.6,False,False,1278067,0,Price below 20 EMA — avoid new longs
2026-05-10,STZ,Downtrend,CASH,149.8,,0.0,-19.3,14.7,16.2,22.9,False,False,2066369,0,Price below 20 EMA — avoid new longs
2026-05-10,WWD,Downtrend,CASH,365.58,,0.0,-19.3,22.3,14.1,26.0,False,False,818634,0,Price below 20 EMA — avoid new longs
2026-05-10,AON,Downtrend,CASH,314.55,,0.0,-19.4,15.3,17.0,26.8,False,False,1320496,0,Price below 20 EMA — avoid new longs
2026-05-10,CMG,Downtrend,CASH,32.31,,0.0,-19.4,13.0,26.2,29.6,False,False,15972428,0,Price below 20 EMA — avoid new longs
2026-05-10,IMUX,Extension,HOLD,11.28,10.31,8.6,-19.4,16.7,23.5,21.1,True,False,328613,1,Extension #1: +9.4% above 10 EMA
2026-05-10,PTGX,Downtrend,CASH,99.21,,0.0,-19.4,11.8,15.3,18.4,False,False,650883,0,Price below 20 EMA — avoid new longs
2026-05-10,IR,Downtrend,CASH,75.82,,0.0,-19.5,20.4,15.0,31.1,False,False,3589879,0,Price below 20 EMA — avoid new longs
2026-05-10,LI,Downtrend,CASH,17.78,,0.0,-19.5,12.8,27.4,34.6,False,False,2653739,0,Price below 20 EMA — avoid new longs
2026-05-10,MKC,Downtrend,CASH,48.49,,0.0,-19.5,33.8,10.4,31.6,False,False,3876793,0,Price below 20 EMA — avoid new longs
2026-05-10,AMGN,Downtrend,CASH,329.59,,0.0,-19.6,16.3,20.1,32.7,False,False,2595669,0,Price below 20 EMA — avoid new longs
2026-05-10,LOW,Downtrend,CASH,225.23,,0.0,-19.6,22.0,13.4,32.7,False,False,2349028,0,Price below 20 EMA — avoid new longs
2026-05-10,LTM,Downtrend,CASH,46.26,,0.0,-19.6,20.0,20.4,39.4,False,False,949868,0,Price below 20 EMA — avoid new longs
2026-05-10,MRSH,Downtrend,CASH,167.27,,0.0,-19.6,15.4,15.0,27.4,False,False,2758005,0,Price below 20 EMA — avoid new longs
2026-05-10,FLNC,Downtrend,CASH,12.69,,0.0,-19.7,17.6,18.0,26.1,False,False,4349431,0,Price below 20 EMA — avoid new longs
2026-05-10,LVS,Downtrend,CASH,52.26,,0.0,-19.7,18.4,19.8,33.6,False,False,4133075,0,Price below 20 EMA — avoid new longs
2026-05-10,VVV,Downtrend,CASH,32.43,,0.0,-19.7,11.6,22.4,24.6,False,False,1913508,0,Price below 20 EMA — avoid new longs
2026-05-10,AEO,Downtrend,CASH,16.66,,0.0,-19.9,18.4,17.9,29.3,False,False,4665810,0,Price below 20 EMA — avoid new longs
2026-05-10,DGX,Downtrend,CASH,190.84,,0.0,-19.9,12.7,16.8,23.2,False,False,982910,0,Price below 20 EMA — avoid new longs
2026-05-10,INTR,Downtrend,CASH,7.59,,0.0,-19.9,12.7,17.3,30.2,False,False,3161608,0,Price below 20 EMA — avoid new longs
2026-05-10,IT,Downtrend,CASH,149.49,,0.0,-19.9,16.5,15.2,24.2,False,True,1385852,0,Price below 20 EMA — avoid new longs
2026-05-10,PDD,Downtrend,CASH,96.75,,0.0,-19.9,9.1,27.6,23.8,False,False,6358679,0,Price below 20 EMA — avoid new longs
2026-05-10,SNN,Downtrend,CASH,31.31,,0.0,-19.9,22.4,25.1,33.3,False,True,1136560,0,Price below 20 EMA — avoid new longs
2026-05-10,MRNA,Downtrend,CASH,46.71,,0.0,-20.0,23.1,13.7,27.6,False,False,5502156,0,Price below 20 EMA — avoid new longs
2026-05-10,SNCY,Downtrend,CASH,15.88,,0.0,-20.0,17.6,18.8,32.0,False,False,636302,0,Price below 20 EMA — avoid new longs
2026-05-10,RCL,Downtrend,CASH,263.98,,0.0,-20.1,14.6,26.1,26.5,False,False,2552090,0,Price below 20 EMA — avoid new longs
2026-05-10,TJX,Downtrend,CASH,154.96,,0.0,-20.1,17.0,12.5,21.9,False,False,3960619,0,Price below 20 EMA — avoid new longs
2026-05-10,AVY,Downtrend,CASH,161.97,,0.0,-20.2,18.8,19.3,30.4,False,False,588586,0,Price below 20 EMA — avoid new longs
2026-05-10,BALL,Downtrend,CASH,57.11,,0.0,-20.2,18.8,13.9,29.7,False,True,2453541,0,Price below 20 EMA — avoid new longs
2026-05-10,CCK,Downtrend,CASH,98.66,,0.0,-20.2,21.2,11.9,24.1,False,False,1164067,0,Price below 20 EMA — avoid new longs
2026-05-10,CMCSA,Downtrend,CASH,26.46,,0.0,-20.2,16.6,22.4,32.6,False,False,29908026,0,Price below 20 EMA — avoid new longs
2026-05-10,LILA,Downtrend,CASH,8.11,,0.0,-20.2,16.1,12.4,24.3,False,True,203223,0,Price below 20 EMA — avoid new longs
2026-05-10,LILAK,Downtrend,CASH,8.28,,0.0,-20.2,12.7,13.0,21.5,False,False,574078,0,Price below 20 EMA — avoid new longs
2026-05-10,TMO,Downtrend,CASH,466.76,,0.0,-20.2,25.5,17.8,26.9,False,False,1948988,0,Price below 20 EMA — avoid new longs
2026-05-10,ZTS,Downtrend,CASH,112.54,,0.0,-20.2,20.4,13.3,27.8,False,False,3222051,0,Price below 20 EMA — avoid new longs
2026-05-10,BWXT,Downtrend,CASH,206.15,,0.0,-20.4,18.2,14.9,30.1,False,True,1028961,0,Price below 20 EMA — avoid new longs
2026-05-10,SCZM,Downtrend,CASH,7.78,,0.0,-20.4,10.9,24.2,25.1,False,False,427430,0,Price below 20 EMA — avoid new longs
2026-05-10,COR,Downtrend,CASH,305.9,,0.0,-20.5,44.1,8.8,27.5,False,False,1317561,0,Price below 20 EMA — avoid new longs
2026-05-10,PAGS,Downtrend,CASH,9.9,,0.0,-20.5,14.5,19.7,26.8,False,False,3285144,0,Price below 20 EMA — avoid new longs
2026-05-10,PTC,Downtrend,CASH,137.55,,0.0,-20.5,24.6,18.9,24.4,False,False,1138037,0,Price below 20 EMA — avoid new longs
2026-05-10,DYN,Downtrend,CASH,17.47,,0.0,-20.6,15.9,20.9,20.0,True,False,1634130,0,Price below 20 EMA — avoid new longs
2026-05-10,EDU,Downtrend,CASH,53.77,,0.0,-20.6,17.4,24.5,34.8,False,False,865182,0,Price below 20 EMA — avoid new longs
2026-05-10,GILD,Downtrend,CASH,133.48,,0.0,-20.6,20.5,19.3,25.3,False,False,5206634,0,Price below 20 EMA — avoid new longs
2026-05-10,NVS,Downtrend,CASH,145.5,,0.0,-20.6,19.0,24.4,31.1,False,False,1412865,0,Price below 20 EMA — avoid new longs
2026-05-10,SARO,Downtrend,CASH,25.1,,0.0,-20.6,35.1,16.5,29.0,False,False,3630442,0,Price below 20 EMA — avoid new longs
2026-05-10,BKNG,Downtrend,CASH,167.63,,0.0,-20.7,17.8,16.1,29.5,False,False,6957773,0,Price below 20 EMA — avoid new longs
2026-05-10,ICUI,Downtrend,CASH,117.01,,0.0,-20.7,22.8,13.6,24.9,False,False,235142,0,Price below 20 EMA — avoid new longs
2026-05-10,TASK,Downtrend,CASH,6.39,,0.0,-20.7,15.7,19.5,23.1,False,True,510395,0,Price below 20 EMA — avoid new longs
2026-05-10,PFE,Downtrend,CASH,26.45,,0.0,-20.8,14.0,20.1,23.3,False,False,34172748,0,Price below 20 EMA — avoid new longs
2026-05-10,CALX,Downtrend,CASH,45.82,,0.0,-20.9,20.0,24.3,28.5,False,False,1113170,0,Price below 20 EMA — avoid new longs
2026-05-10,TAP,Downtrend,CASH,42.19,,0.0,-20.9,26.1,18.8,27.6,False,False,2996032,0,Price below 20 EMA — avoid new longs
2026-05-10,TKO,Downtrend,CASH,186.94,,0.0,-20.9,22.9,16.5,26.2,False,False,1219979,0,Price below 20 EMA — avoid new longs
2026-05-10,VOYG,Downtrend,CASH,26.4,,0.0,-20.9,20.7,26.9,18.9,True,True,1421479,0,Price below 20 EMA — avoid new longs
2026-05-10,MTN,Downtrend,CASH,122.9,,0.0,-21.0,10.4,16.3,17.9,False,False,785650,0,Price below 20 EMA — avoid new longs
2026-05-10,SNOW,Downtrend,CASH,141.71,,0.0,-21.0,20.9,21.7,29.9,False,False,8077900,0,Price below 20 EMA — avoid new longs
2026-05-10,EIX,Downtrend,CASH,68.87,,0.0,-21.1,24.2,16.3,25.4,False,False,2453092,0,Price below 20 EMA — avoid new longs
2026-05-10,FCX,Downtrend,CASH,57.68,,0.0,-21.1,26.4,18.4,34.3,False,False,15463920,0,Price below 20 EMA — avoid new longs
2026-05-10,SKE,Downtrend,CASH,29.31,,0.0,-21.2,17.9,19.8,29.3,False,False,581190,0,Price below 20 EMA — avoid new longs
2026-05-10,AMCR,Downtrend,CASH,37.64,,0.0,-21.3,25.1,15.7,34.3,False,False,3967901,0,Price below 20 EMA — avoid new longs
2026-05-10,LLYVK,Downtrend,CASH,93.34,,0.0,-21.3,16.0,18.2,24.5,False,False,268056,0,Price below 20 EMA — avoid new longs
2026-05-10,MBX,Downtrend,CASH,29.6,,0.0,-21.3,16.2,14.9,20.1,False,False,428478,0,Price below 20 EMA — avoid new longs
2026-05-10,AAUC,Downtrend,CASH,29.46,,0.0,-21.4,35.7,6.6,46.8,False,False,697145,0,Price below 20 EMA — avoid new longs
2026-05-10,BSY,Downtrend,CASH,33.15,,0.0,-21.4,25.1,20.2,29.0,False,False,1969196,0,Price below 20 EMA — avoid new longs
2026-05-10,JKHY,Downtrend,CASH,149.34,,0.0,-21.4,25.0,16.4,29.1,False,False,813433,0,Price below 20 EMA — avoid new longs
2026-05-10,LAUR,Downtrend,CASH,32.3,,0.0,-21.4,22.4,20.2,34.5,False,False,1306281,0,Price below 20 EMA — avoid new longs
2026-05-10,LENZ,Downtrend,CASH,9.07,,0.0,-21.4,15.9,17.8,20.6,False,False,702558,0,Price below 20 EMA — avoid new longs
2026-05-10,EXC,Downtrend,CASH,46.18,,0.0,-21.5,27.7,10.1,25.6,False,False,7795510,0,Price below 20 EMA — avoid new longs
2026-05-10,B,Downtrend,CASH,38.72,,0.0,-21.6,27.3,17.2,32.8,False,False,10194057,0,Price below 20 EMA — avoid new longs
2026-05-10,HTHT,Downtrend,CASH,48.87,,0.0,-21.6,18.1,17.7,33.2,False,False,1915867,0,Price below 20 EMA — avoid new longs
2026-05-10,DXCM,Downtrend,CASH,59.48,,0.0,-21.7,31.3,14.2,26.9,False,False,4190712,0,Price below 20 EMA — avoid new longs
2026-05-10,STRA,Downtrend,CASH,78.94,,0.0,-21.7,18.6,19.2,27.6,False,False,308078,0,Price below 20 EMA — avoid new longs
2026-05-10,DG,Downtrend,CASH,117.01,,0.0,-21.8,31.7,14.2,27.7,False,False,2613335,0,Price below 20 EMA — avoid new longs
2026-05-10,ELF,Downtrend,CASH,59.42,,0.0,-21.8,20.8,16.6,26.1,False,False,2158774,0,Price below 20 EMA — avoid new longs
2026-05-10,SBSW,Downtrend,CASH,11.72,,0.0,-21.8,21.0,22.0,32.0,False,False,4485693,0,Price below 20 EMA — avoid new longs
